,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
1152,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1606.002,Forge Web Credentials: SAML Tokens,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1153,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1608,Stage Capabilities,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1154,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1608.001,Stage Capabilities: Upload Malware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1155,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1608.002,Stage Capabilities: Upload Tools,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1156,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1608.003,Stage Capabilities: Install Digital Certificate,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1157,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1608.004,Stage Capabilities: Drive-by Target,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1158,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1608.005,Stage Capabilities: Link Target,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1159,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1609,Container Administration Command,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1160,veris,1.4.0,action.malware,action.malware.variety.Downloader,Downloader (pull updates or other malware),related-to,T1610,Deploy Container,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1161,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1610,Deploy Container,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1162,veris,1.4.0,action.hacking,action.hacking.variety.Virtual machine escape,Virtual machine escape. Child of 'Exploit vuln'.,related-to,T1611,Escape to Host,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1163,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1612,Build Image on Host,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1164,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1613,Container and Resource Discovery,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1165,veris,1.4.0,action.hacking,action.hacking.variety.Profile host,Enumerating the state of the current host,related-to,T1614,System Location Discovery,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1166,veris,1.4.0,action.hacking,action.hacking.variety.Profile host,Enumerating the state of the current host,related-to,T1614.001,System Location Discovery: System Language Discovery,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1167,veris,1.4.0,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1622,Debugger Evasion,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1168,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1543.005,Create or Modify System Process: Container Service,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1169,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1548.005,Abuse Elevation Control Mechanism: Temporary Elevated Cloud Access,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1170,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1548.006,Abuse Elevation Control Mechanism: TCC Manipulation,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1171,veris,1.4.0,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1564.011,Ignore Process Interrupts,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1172,veris,1.4.0,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1564.012,File/Path Exclusions,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1173,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1564.012,File/Path Exclusions,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1174,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1651,Cloud Administration Command,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1175,veris,1.4.0,action.hacking,action.hacking.variety.Profile host,Enumerating the state of the current host,related-to,T1652,Device Driver Discovery,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1176,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1653,Power Settings,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1177,veris,1.4.0,action.hacking,action.hacking.variety.Profile host,Enumerating the state of the current host,related-to,T1654,Log Enumeration,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1178,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1665,Hide Infrastructure,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1179,veris,1.4.0,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1666,Modify Cloud Resource Hierarchy,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1180,veris,1.4.0,action.malware,action.malware.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1622,Debugger Evasion,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1181,veris,1.4.0,action.malware,action.malware.variety.Backdoor,Malware creates a backdoor capability for hacking. Child of 'RAT' when combined with 'Trojan'. Child of 'Backdoor or C2'.,related-to,T1546.017,Udev Rules,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1182,veris,1.4.0,action.social,action.social.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1622,Debugger Evasion,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1183,veris,1.4.0,action.social,action.social.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1656,Impersonation,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1184,veris,1.4.0,action.hacking,Action.Hacking.Variety.CSRF,Cross-site request forgery. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1185,veris,1.4.0,action.hacking,Action.Hacking.Variety.Mail command injection,Mail command injection. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1186,veris,1.4.0,action.hacking,Action.Hacking.Variety.Other,Other,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1187,veris,1.4.0,action.hacking,Action.Hacking.Variety.Path traversal,Path traversal. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1188,veris,1.4.0,action.hacking,Action.Hacking.Variety.Reverse engineering,Reverse engineering. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1189,veris,1.4.0,action.hacking,Action.Hacking.Variety.RFI,Remote file inclusion. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1190,veris,1.4.0,action.hacking,Action.Hacking.Variety.Soap array abuse,Soap array abuse. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1191,veris,1.4.0,action.hacking,Action.Hacking.Variety.Special element injection,Special element injection. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1192,veris,1.4.0,action.hacking,Action.Hacking.Variety.SSI injection,SSI injection. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1193,veris,1.4.0,action.hacking,Action.Hacking.Variety.URL redirector abuse,URL redirector abuse. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1194,veris,1.4.0,action.hacking,Action.Hacking.Variety.User breakout,Elevation of privilege by another customer in shared environment. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1195,veris,1.4.0,action.hacking,Action.Hacking.Variety.XML attribute blowup,XML attribute blowup. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1196,veris,1.4.0,action.hacking,Action.Hacking.Variety.XML entity expansion,XML entity expansion. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1197,veris,1.4.0,action.hacking,Action.Hacking.Variety.XQuery injection,XQuery injection. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1198,veris,1.4.0,action.hacking,Action.Hacking.Variety.XSS,Cross-site scripting. Child of 'Exploit vuln'.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1199,veris,1.4.0,action.hacking,Action.Hacking.Vector.Other,Other,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1200,veris,1.4.0,action.hacking,Action.Hacking.Vector.Unknown,Unknown,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1201,veris,1.4.0,action.malware,Action.Malware.Variety.Other,Other,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1202,veris,1.4.0,action.malware,Action.Malware.Variety.Spam,Send spam,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1203,veris,1.4.0,action.malware,Action.Malware.Vector.Email autoexecute,Email via automatic execution. Child of 'Email',non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1204,veris,1.4.0,action.malware,Action.Malware.Vector.Email other,"Email sub-variety known, but not one of those listed (attachment, link, autoexecute, etc). Child of 'Email'",non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1205,veris,1.4.0,action.malware,Action.Malware.Vector.Email unknown,"Email but sub-variety (attachment, autoexecute, link, etc) not known. Child of 'Email'",non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1206,veris,1.4.0,action.malware,Action.Malware.Vector.Other,Other,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1207,veris,1.4.0,action.malware,Action.Malware.Vector.Unknown,Unknown,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1208,veris,1.4.0,action.social,Action.Social.Variety.Baiting,"Prepare malicious content in a location where a victim is likely to interact with it. (e.g. SEO - vect: websites, left usbs- vect: removable media, etc)",non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1209,veris,1.4.0,action.social,Action.Social.Variety.Bribery,Bribery or solicitation,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1210,veris,1.4.0,action.social,Action.Social.Variety.Elicitation,Elicitation (subtle extraction of info through conversation),non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1211,veris,1.4.0,action.social,Action.Social.Variety.Extortion,Extortion or blackmail,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1212,veris,1.4.0,action.social,Action.Social.Variety.Influence,"Influence tactics (Leveraging authority or obligation, framing, etc)",non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1213,veris,1.4.0,action.social,Action.Social.Variety.Other,Other,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1214,veris,1.4.0,action.social,Action.Social.Variety.Prompt Bombing,Bombarding the user with MFA prompts to get them to accept the login request,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1215,veris,1.4.0,action.social,Action.Social.Variety.Propaganda,Propaganda or disinformation,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1216,veris,1.4.0,action.social,Action.Social.Variety.Scam,"Online scam or hoax (e.g., scareware, 419 scam, auction fraud)",non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1217,veris,1.4.0,action.social,Action.Social.Variety.Spam,Spam (unsolicited or undesired email and advertisements),non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1218,veris,1.4.0,action.social,Action.Social.Variety.Unknown,Unknown,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1219,veris,1.4.0,action.social,Action.Social.Vector.Documents,Documents,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1220,veris,1.4.0,action.social,Action.Social.Vector.IM,Instant messaging,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1221,veris,1.4.0,action.social,Action.Social.Vector.In-person,In-person,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1222,veris,1.4.0,action.social,Action.Social.Vector.Other,Other,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1223,veris,1.4.0,action.social,Action.Social.Vector.Phone,Phone,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1224,veris,1.4.0,action.social,Action.Social.Vector.SMS,SMS or texting,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1225,veris,1.4.0,action.social,Action.Social.Vector.Unknown,Unknown,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1226,veris,1.4.0,attribute.availability,Attribute.Availability.Variety.Acceleration,Acceleration,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1227,veris,1.4.0,attribute.availability,Attribute.Availability.Variety.Other,Other,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1228,veris,1.4.0,attribute.availability,Attribute.Availability.Variety.Unknown,Unknown,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1229,veris,1.4.0,attribute.integrity,Attribute.Integrity.Variety.Fraudulent transaction,Initiate fraudulent transaction,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1230,veris,1.4.0,attribute.integrity,Attribute.Integrity.Variety.Hardware tampering,Hardware tampering or physical alteration,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1231,veris,1.4.0,attribute.integrity,Attribute.Integrity.Variety.Other,Other,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1232,veris,1.4.0,value_chain.development,Value_chain.development.variety.Email,Develop an email such as for phishing.,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1233,veris,1.4.0,value_chain.development,Value_chain.development.variety.NA,No type of development was necessary,non_mappable,,,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
