,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,tlctc_object_id,tlctc_object_name,tlctc_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
312,veris,1.4.1,action.unknown,action.unknown.result.Deploy payload,"e.g. cryptomining, ransomware, etc",outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Deploy payload' describes what the unknown action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
313,veris,1.4.1,action.unknown,action.unknown.result.Persist,The action resulted in some form of persistence on the system,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Persist' describes what the unknown action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
314,veris,1.4.1,action.unknown,action.unknown.result.Other,The result of the environmental action is not listed,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Other' describes what the unknown action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
315,veris,1.4.1,action.unknown,action.unknown.result.Unknown,The result of the environmental action is unknown,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Unknown' describes what the unknown action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
316,veris,1.4.1,action.unknown,action.unknown.result.NA,The environmental action did not have a result,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'NA' describes what the unknown action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
317,veris,1.4.1,action.unknown,action.unknown,Action category not recorded,unresolved,none,unresolved (R-UNRES-2),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","The record says something happened without naming even the action category; an unresolved step (?) in TLCTC notation, excluded from cluster statistics (R-UNRES-3).",TLCTC Project,2026-09-18,2026-09-18
318,veris,1.4.1,attribute.confidentiality,attribute.confidentiality.data_disclosure.No,No,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",No disclosure: no Data Risk Event on the confidentiality property.,TLCTC Project,2026-09-18,2026-09-18
319,veris,1.4.1,attribute.confidentiality,attribute.confidentiality.data_disclosure.Potentially,Potentially (at risk),outcome,C,DRE: Loss of Confidentiality,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE C; certainty: potential; Data was at risk but disclosure is not confirmed: recorded as a potential Data Risk Event C.,TLCTC Project,2026-09-18,2026-09-18
320,veris,1.4.1,attribute.confidentiality,attribute.confidentiality.data_disclosure.Yes,Yes (confirmed),outcome,C,DRE: Loss of Confidentiality,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE C; Confirmed disclosure to a party not entitled to the data: Data Risk Event C.,TLCTC Project,2026-09-18,2026-09-18
321,veris,1.4.1,attribute.confidentiality,attribute.confidentiality.data_disclosure.Unknown,Unknown,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",Disclosure status not recorded: no Data Risk Event can be asserted.,TLCTC Project,2026-09-18,2026-09-18
322,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Alter behavior,Influence or alter human behavior,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",A change in a person's behaviour is not a change in a record's state; no Data Risk Event.,TLCTC Project,2026-09-18,2026-09-18
323,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Created account,Created new user account,outcome,Ii,DRE: Incorrect state,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE Ii; A record (the account store) now holds content that its authorised process did not produce: Ii.,TLCTC Project,2026-09-18,2026-09-18
324,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Defacement,Deface content,outcome,Ii,DRE: Incorrect state,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE Ii; Content was replaced: the record's correspondence to its intended state failed: Ii.,TLCTC Project,2026-09-18,2026-09-18
325,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Fraudulent transaction,Initiate fraudulent transaction,outcome,If,DRE: Misattributed state,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE If; The transaction record is accurate about what happened but misattributed to an entitled party: If.,TLCTC Project,2026-09-18,2026-09-18
326,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Hardware tampering,Hardware tampering or physical alteration,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","Physical alteration of a device is a system-altitude event (the compromise recorded with the #8 step), not a change in a data record's state; no Data Risk Event code.",TLCTC Project,2026-09-18,2026-09-18
327,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Log tampering,Log tampering or modification,outcome,Ii,DRE: Incorrect state,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE Ii; Log content no longer corresponds to what occurred: Ii.,TLCTC Project,2026-09-18,2026-09-18
328,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Misrepresentation,compromise of authenticity (e.g. masquerading as the legitimate owner of an account),outcome,If,DRE: Misattributed state,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE If; Authenticity failed: content may be accurate but its attribution is false: If.,TLCTC Project,2026-09-18,2026-09-18
329,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Modify authentication,"Modified how a user account is authenticated, such as removing MFA device",outcome,Ii,DRE: Incorrect state,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE Ii; The authentication configuration no longer corresponds to its intended state: Ii.,TLCTC Project,2026-09-18,2026-09-18
330,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,outcome,Ii,DRE: Incorrect state,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE Ii; Configuration no longer corresponds to its intended state: Ii.,TLCTC Project,2026-09-18,2026-09-18
331,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Modify data,Modified stored data or content,outcome,Ii,DRE: Incorrect state,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE Ii; Stored data no longer corresponds to its intended state: Ii.,TLCTC Project,2026-09-18,2026-09-18
332,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Modify privileges,Modified privileges or permissions,outcome,Ii,DRE: Incorrect state,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE Ii; The authorisation state no longer corresponds to its intended state: Ii.,TLCTC Project,2026-09-18,2026-09-18
333,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Register MFA device,Register an attacker controlled MFA device to an account,outcome,Ii,DRE: Incorrect state,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE Ii; The account's authentication state now includes a device its authorised process did not enrol: Ii.,TLCTC Project,2026-09-18,2026-09-18
334,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Repurpose,Repurposed asset for unauthorized function,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","An asset used for an unauthorised function is a system-altitude event (the compromise the step recorded), not a change in a data record's state; no Data Risk Event code.",TLCTC Project,2026-09-18,2026-09-18
335,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Software installation,On-disk software installation or code modification,outcome,Ii,DRE: Incorrect state,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE Ii; The system's software state no longer corresponds to its intended state: Ii.,TLCTC Project,2026-09-18,2026-09-18
336,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Other,Other,outcome,I,DRE: Loss of Integrity,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE I; An integrity effect of unrecorded kind: parent code I (refinement unknown).,TLCTC Project,2026-09-18,2026-09-18
337,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Unknown,Unknown,outcome,I,DRE: Loss of Integrity,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE I; An integrity effect of unrecorded kind: parent code I (refinement unknown).,TLCTC Project,2026-09-18,2026-09-18
338,veris,1.4.1,attribute.availability,attribute.availability.variety.Acceleration,Acceleration,outcome,A,DRE: Loss of Availability / Accessibility,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE A; Service behaviour changed in timing; the data's availability state is affected in an unrefined way: parent code A.,TLCTC Project,2026-09-18,2026-09-18
339,veris,1.4.1,attribute.availability,attribute.availability.variety.Degradation,Performance degradation,outcome,A,DRE: Loss of Availability / Accessibility,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE A; Service degraded; the data's availability state is affected without the record saying whether it is absent or unusable: parent code A.,TLCTC Project,2026-09-18,2026-09-18
340,veris,1.4.1,attribute.availability,attribute.availability.variety.Destruction,Destruction,outcome,Av,DRE: Unavailable state,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE Av; Data is gone: Av (unavailable).,TLCTC Project,2026-09-18,2026-09-18
341,veris,1.4.1,attribute.availability,attribute.availability.variety.Interruption,Interruption,outcome,A,DRE: Loss of Availability / Accessibility,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE A; Service interrupted; whether the data is absent or present but unreachable is not recorded: parent code A.,TLCTC Project,2026-09-18,2026-09-18
342,veris,1.4.1,attribute.availability,attribute.availability.variety.Loss,Loss,outcome,Av,DRE: Unavailable state,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",DRE Av; Data or the asset holding it is gone: Av (unavailable).,TLCTC Project,2026-09-18,2026-09-18
